DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
449,19650202,    3,    0,
449,19650203,    0,    0,
449,19650204,   12,    0,
449,19650205,   11,    0,
449,19650206,    2,    0,
449,19650207,    5,    0,
449,19650208,    7,    0,
449,19650209,    4,    0,
449,19650210,    5,    0,
449,19650211,    9,    0,
449,19650212,    0,    0,
449,19650213,   21,    0,
449,19650214,   19,    0,
449,19650215,   12,    0,
449,19650216,   11,    0,
449,19650217,    0,    0,
449,19650218,    1,    0,
449,19650219,    4,    0,
449,19650220,    2,    0,
449,19650221,    0,    0,
449,19650222,    1,    0,
449,19650223,    0,    0,
449,19650224,    1,    0,
449,19650225,    4,    0,
449,19650226,    3,    0,
449,19650227,   10,    0,
449,19650228,    1,    0,
449,19650301,    2,    0,
449,19650302,    2,  997,
449,19650303,    0,    0,
449,19650304,    0,    0,
449,19650305,    0,    0,
449,19650306,    1,  997,
449,19650307,    0,    0,
449,19650308,    0,    0,
449,19650309,   15,    0,
449,19650310,    0,    0,
449,19650311,    0,    0,
449,19650312,    0,    0,
449,19650313,    0,    0,
449,19650314,    0,    0,
449,19650315,   19,    0,
449,19650316,   39,    0,
449,19650317,   67,    0,
449,19650318,    6,    0,
449,19650319,    6,    0,
449,19650320,    0,    0,
449,19650321,  123,    0,
449,19650322,   67,    0,
449,19650323,   44,    0,
449,19650324,   69,    0,
449,19650325,   46,    0,
449,19650326,   91,    0,
449,19650327,    2,    0,
449,19650328,    4,    0,
449,19650329,    0,    0,
449,19650330,    0,    0,
449,19650331,    0,    0,
449,19650401,    0,    0,
449,19650402,    0,    0,
449,19650403,    0,    0,
449,19650404,    0,    0,
449,19650405,    0,    0,
449,19650406,    7,    0,
449,19650407,   14,    0,
449,19650408,   12,    0,
449,19650409,    1,    0,
449,19650410,   16,    0,
449,19650411,   51,    0,
449,19650412,    7,    0,
449,19650413,   31,    0,
449,19650414,    0,    0,
449,19650415,   57,    0,
449,19650416,   32,    0,
449,19650417,    3,    0,
449,19650418,  192,    0,
449,19650419,   26,    0,
449,19650420,   32,    0,
449,19650421,   30,    0,
449,19650422,   13,    0,
449,19650423,    7,    0,
449,19650424,    0,    0,
449,19650425,    1,    0,
449,19650426,   26,    0,
449,19650427,   31,    0,
449,19650428,   32,    0,
449,19650429,   59,    0,
449,19650430,   15,    0,
449,19650501,    1,    0,
449,19650502,    0,    0,
449,19650503,  248,    0,
449,19650504,  144,    0,
449,19650505,  143,    0,
449,19650506,    1,    0,
449,19650507,   18,    0,
449,19650508,   29,    0,
449,19650509,  178,    0,
449,19650510,    3,    0,
449,19650511,    0,    0,
449,19650512,    0,    0,
449,19650513,    0,    0,
449,19650514,    0,    0,
449,19650515,    0,    0,
449,19650516,    1,    0,
449,19650517,   28,    0,
449,19650518,    0,    0,
449,19650519,    7,    0,
449,19650520,    0,    0,
449,19650521,    0,    0,
449,19650522,    0,    0,
449,19650523,    0,    0,
449,19650524,    2,    0,
449,19650525,    0,    0,
449,19650526,    0,    0,
449,19650527,    0,    0,
449,19650528,   36,    0,
449,19650529,    0,    0,
449,19650530,    0,    0,
449,19650531,   12,    0,
449,19650601,    5,    0,
449,19650602,    0,    0,
449,19650603,    0,    0,
449,19650604,    0,    0,
449,19650605,    0,    0,
449,19650606,    0,    0,
449,19650607,    7,    0,
449,19650608,  159,    0,
449,19650609,  105,    0,
449,19650610,    1,    0,
449,19650611,    0,    0,
449,19650612,    2,    0,
449,19650613,    4,    0,
449,19650614,    0,    0,
449,19650615,    0,    0,
449,19650616,   24,    0,
449,19650617,  247,    0,
449,19650618,   26,    0,
449,19650619,   27,    0,
449,19650620,    0,    0,
449,19650621,    0,    0,
449,19650622,    0,    0,
449,19650623,   36,    0,
449,19650624,   12,    0,
449,19650625,    0,    0,
449,19650626,    0,    0,
449,19650627,    0,    0,
449,19650628,    0,    0,
449,19650629,    0,    0,
449,19650630,    0,    0,
449,19650701,    0,    0,
449,19650702,    0,    0,
449,19650703,    0,    0,
449,19650704,   19,    0,
449,19650705,   43,    0,
449,19650706,    3,    0,
449,19650707,    7,    0,
449,19650708,  156,    0,
449,19650709,   10,    0,
449,19650710,   33,    0,
449,19650711,    2,    0,
449,19650712,  192,    0,
449,19650713,   55,    0,
449,19650714,    1,    0,
449,19650715,    0,    0,
449,19650716,    0,    0,
449,19650717,   82,    0,
449,19650718,    0,    0,
449,19650719,    0,    0,
449,19650720,    0,    0,
449,19650721,  191,    0,
449,19650722,    6,    0,
449,19650723,  102,    0,
449,19650724,   73,    0,
449,19650725,    1,    0,
449,19650726,   20,    0,
449,19650727,   92,    0,
449,19650728,   19,    0,
449,19650729,   97,    0,
449,19650730,   15,    0,
449,19650731,    1,    0,
449,19650801,    0,    0,
449,19650802,    0,    0,
449,19650803,   20,    0,
449,19650804,    0,    0,
449,19650805,    1,    0,
449,19650806,    3,    0,
449,19650807,    0,    0,
449,19650808,   23,    0,
449,19650809,    0,    0,
449,19650810,    0,    0,
449,19650811,    0,    0,
449,19650812,    0,    0,
449,19650813,    0,    0,
449,19650814,    0,    0,
449,19650815,    0,    0,
449,19650816,    1,    0,
449,19650817,    0,    0,
449,19650818,    0,    0,
449,19650819,    0,    0,
449,19650820,    0,    0,
449,19650821,   17,    0,
449,19650822,   21,    0,
449,19650823,   42,    0,
449,19650824,    1,    0,
449,19650825,  165,    0,
449,19650826,   82,    0,
449,19650827,  108,    0,
449,19650828,    3,    0,
449,19650829,   91,    0,
449,19650830,    6,    0,
449,19650831,  165,    0,
449,19650901,  467,    0,
449,19650902,   10,    0,
449,19650903,  155,    0,
449,19650904,  174,    0,
449,19650905,    0,    0,
449,19650906,    5,    0,
449,19650907,   13,    0,
449,19650908,    4,    0,
449,19650909,   45,    0,
449,19650910,    1,    0,
449,19650911,   23,    0,
449,19650912,   32,    0,
449,19650913,   11,    0,
449,19650914,    1,    0,
449,19650915,    0,    0,
449,19650916,    0,    0,
449,19650917,    0,    0,
449,19650918,   11,    0,
449,19650919,   78,    0,
449,19650920,    1,    0,
449,19650921,    0,    0,
449,19650922,    0,    0,
449,19650923,    0,    0,
449,19650924,    0,    0,
449,19650925,    0,    0,
449,19650926,    6,    0,
449,19650927,    6,    0,
449,19650928,    0,    0,
449,19650929,   64,    0,
449,19650930,    1,    0,
449,19651001,   44,    0,
449,19651002,    0,    0,
449,19651003,    4,    0,
449,19651004,    0,    0,
449,19651005,    0,    0,
449,19651006,    0,    0,
449,19651007,    0,    0,
449,19651008,    1,    0,
449,19651009,    0,    0,
449,19651010,    0,    0,
449,19651011,    0,    0,
449,19651012,    0,    0,
449,19651013,    0,    0,
449,19651014,    0,    0,
449,19651015,    6,    0,
449,19651016,  131,    0,
449,19651017,    2,    0,
449,19651018,    0,    0,
449,19651019,    0,    0,
449,19651020,    0,    0,
449,19651021,    0,    0,
449,19651022,    0,    0,
449,19651023,    0,    0,
449,19651024,    0,    0,
449,19651025,    0,    0,
449,19651026,    0,    0,
449,19651027,    0,    0,
449,19651028,    0,    0,
449,19651029,    5,    0,
449,19651030,    0,    0,
449,19651031,   21,    0,
449,19651101,   71,    0,
449,19651102,   39,    0,
449,19651103,   57,    0,
449,19651104,   44,    0,
449,19651105,    1,    0,
449,19651106,    0,    0,
449,19651107,    0,    0,
449,19651108,    0,    0,
449,19651109,    0,    0,
449,19651110,   46,    0,
449,19651111,    3,    0,
449,19651112,    1,    0,
449,19651113,    2,    0,
449,19651114,    0,    0,
449,19651115,    0,    0,
449,19651116,    0,    0,
449,19651117,    0,    0,
449,19651118,  106,    0,
449,19651119,   17,    0,
449,19651120,   22,    0,
449,19651121,    2,    0,
449,19651122,    4,  997,
449,19651123,   21,    2,
449,19651124,   66,  997,
449,19651125,   24,    0,
449,19651126,   84,    0,
449,19651127,   38,  997,
449,19651128,  222,    0,
449,19651129,   24,    0,
449,19651130,  173,    0,
449,19651201,  198,    0,
449,19651202,   19,    0,
449,19651203,   41,    0,
449,19651204,   48,    0,
449,19651205,   59,    0,
449,19651206,  106,    0,
449,19651207,    4,    0,
449,19651208,   15,    0,
449,19651209,   64,    0,
449,19651210,  401,    0,
449,19651211,   26,    0,
449,19651212,    0,    0,
449,19651213,   63,    0,
449,19651214,    8,    0,
449,19651215,    0,    0,
449,19651216,    0,    0,
449,19651217,    1,    0,
449,19651218,  220,    0,
449,19651219,   69,    0,
449,19651220,   71,    0,
449,19651221,   11,    0,
449,19651222,   43,    0,
449,19651223,    1,    0,
449,19651224,  123,    0,
449,19651225,   49,    0,
449,19651226,    1,    0,
449,19651227,    0,    0,
449,19651228,    3,    0,
449,19651229,    0,    0,
449,19651230,   78,    0,
449,19651231,   25,    0,
449,19660101,  122,    0,
449,19660102,   89,    0,
449,19660103,  108,    0,
449,19660104,   19,    0,
449,19660105,    0,    0,
449,19660106,    0,    0,
449,19660107,    0,    0,
449,19660108,    0,    0,
449,19660109,    0,    0,
449,19660110,    0,    0,
449,19660111,    0,    0,
449,19660112,    0,    0,
449,19660113,    0,    0,
449,19660114,    3,    1,
449,19660115,    1,    1,
449,19660116,    4,    1,
449,19660117,    7,    2,
449,19660118,    1,    2,
449,19660119,    0,    2,
449,19660120,    0,    2,
449,19660121,   32,    1,
449,19660122,   19,    0,
449,19660123,    2,    0,
449,19660124,    1,    0,
449,19660125,    0,    0,
449,19660126,    1,    0,
449,19660127,   14,    0,
449,19660128,   23,    0,
449,19660129,   38,    0,
449,19660130,   15,    0,
449,19660131,   46,    0,
449,19660201,   18,    0,
449,19660202,    1,    0,
449,19660203,    5,    0,
449,19660204,    1,    0,
449,19660205,   29,    0,
449,19660206,   41,    0,
449,19660207,   95,    0,
449,19660208,   93,    0,
449,19660209,   38,    0,
449,19660210,    4,    0,
449,19660211,   75,    0,
449,19660212,    1,  997,
449,19660213,  157,   15,
449,19660214,    2,   15,
449,19660215,    1,    8,
449,19660216,    0,    4,
449,19660217,    0,    4,
449,19660218,    0,    4,
449,19660219,    9,    2,
449,19660220,   38,    0,
449,19660221,   29,    0,
449,19660222,    1,    0,
449,19660223,    0,    0,
449,19660224,    6,    0,
449,19660225,   37,    0,
449,19660226,   66,    0,
449,19660227,    9,    0,
449,19660228,    0,    0,
449,19660301,    0,    0,
449,19660302,    0,    0,
449,19660303,   74,    0,
449,19660304,   17,    0,
449,19660305,    0,    0,
449,19660306,    0,    0,
449,19660307,    0,    0,
449,19660308,    0,    0,
449,19660309,   13,    0,
449,19660310,    0,    0,
449,19660311,   34,    0,
449,19660312,   23,    0,
449,19660313,   93,    0,
449,19660314,    8,    0,
449,19660315,    0,    0,
449,19660316,    1,    0,
449,19660317,    0,    0,
449,19660318,   37,    0,
449,19660319,    5,    0,
449,19660320,    0,    0,
449,19660321,    1,    0,
449,19660322,    1,    0,
449,19660323,    0,    0,
449,19660324,   29,    0,
449,19660325,   35,    0,
449,19660326,   19,    0,
449,19660327,    5,    0,
449,19660328,   93,    0,
449,19660329,  136,    0,
449,19660330,   16,    0,
449,19660331,   51,    0,
449,19660401,    4,    0,
449,19660402,    0,    0,
449,19660403,    3,    0,
449,19660404,   32,    0,
449,19660405,    1,    0,
449,19660406,   50,    0,
449,19660407,   11,    0,
449,19660408,   13,    0,
449,19660409,   22,    0,
449,19660410,   32,    0,
449,19660411,    2,    0,
449,19660412,  107,    0,
449,19660413,    0,    0,
449,19660414,    0,    0,
449,19660415,    0,    0,
449,19660416,   34,    0,
449,19660417,    3,    0,
449,19660418,    7,    0,
449,19660419,  174,    0,
449,19660420,   25,    0,
449,19660421,    6,    0,
449,19660422,    0,    0,
449,19660423,  108,    0,
449,19660424,   58,    0,
449,19660425,   46,    0,
449,19660426,    0,    0,
449,19660427,    0,    0,
449,19660428,   86,    0,
449,19660429,    0,    0,
449,19660430,    0,    0,
449,19660501,    0,    0,
449,19660502,    0,    0,
449,19660503,    0,    0,
449,19660504,    0,    0,
449,19660505,  121,    0,
449,19660506,   17,    0,
449,19660507,   18,    0,
449,19660508,   36,    0,
449,19660509,    4,    0,
449,19660510,    0,    0,
449,19660511,    0,    0,
449,19660512,    0,    0,
449,19660513,    3,    0,
449,19660514,    0,    0,
449,19660515,    0,    0,
449,19660516,    0,    0,
449,19660517,    0,    0,
449,19660518,    0,    0,
449,19660519,    0,    0,
449,19660520,   15,    0,
449,19660521,    0,    0,
449,19660522,    0,    0,
449,19660523,    9,    0,
449,19660524,    0,    0,
449,19660525,   72,    0,
449,19660526,   47,    0,
449,19660527,    1,    0,
449,19660528,    1,    0,
449,19660529,    0,    0,
449,19660530,    0,    0,
449,19660531,    0,    0,
449,19660601,    0,    0,
449,19660602,    0,    0,
449,19660603,    0,    0,
449,19660604,    0,    0,
449,19660605,    0,    0,
449,19660606,   10,    0,
449,19660607,    0,    0,
449,19660608,    0,    0,
449,19660609,    0,    0,
449,19660610,    0,    0,
449,19660611,   45,    0,
449,19660612,  278,    0,
449,19660613,   30,    0,
449,19660614,    0,    0,
449,19660615,    0,    0,
449,19660616,    0,    0,
449,19660617,    1,    0,
449,19660618,   78,    0,
449,19660619,  351,    0,
449,19660620,   57,    0,
449,19660621,   75,    0,
449,19660622,    0,    0,
449,19660623,    6,    0,
449,19660624,    4,    0,
449,19660625,   25,    0,
449,19660626,  223,    0,
449,19660627,   86,    0,
449,19660628,  106,    0,
449,19660629,   10,    0,
449,19660630,    0,    0,
449,19660701,    0,    0,
449,19660702,    0,    0,
449,19660703,    0,    0,
449,19660704,  133,    0,
449,19660705,    0,    0,
449,19660706,   76,    0,
449,19660707,    6,    0,
449,19660708,   65,    0,
449,19660709,    0,    0,
449,19660710,  189,    0,
449,19660711,   27,    0,
449,19660712,   24,    0,
449,19660713,    0,    0,
449,19660714,   12,    0,
449,19660715,    6,    0,
449,19660716,   47,    0,
449,19660717,    0,    0,
449,19660718,    2,    0,
449,19660719,  112,    0,
449,19660720,  273,    0,
449,19660721,  103,    0,
449,19660722,   70,    0,
449,19660723,    1,    0,
449,19660724,    0,    0,
449,19660725,  148,    0,
449,19660726,    0,    0,
449,19660727,   21,    0,
449,19660728,    0,    0,
449,19660729,   59,    0,
449,19660730,   62,    0,
449,19660731,  176,    0,
449,19660801,   29,    0,
449,19660802,   83,    0,
449,19660803,   54,    0,
449,19660804,   13,    0,
449,19660805,   28,    0,
449,19660806,   54,    0,
449,19660807,   46,    0,
449,19660808,  105,    0,
449,19660809,    4,    0,
449,19660810,   12,    0,
449,19660811,    2,    0,
449,19660812,    0,    0,
449,19660813,    0,    0,
449,19660814,  176,    0,
449,19660815,    0,    0,
449,19660816,    0,    0,
449,19660817,    0,    0,
449,19660818,    0,    0,
449,19660819,    0,    0,
449,19660820,    0,    0,
449,19660821,    0,    0,
449,19660822,    0,    0,
449,19660823,  107,    0,
449,19660824,   11,    0,
449,19660825,   98,    0,
449,19660826,    1,    0,
449,19660827,    0,    0,
449,19660828,    0,    0,
449,19660829,    0,    0,
449,19660830,   68,    0,
449,19660831,  133,    0,
449,19660901,   21,    0,
449,19660902,   31,    0,
449,19660903,    1,    0,
449,19660904,    1,    0,
449,19660905,   32,    0,
449,19660906,    5,    0,
449,19660907,    1,    0,
449,19660908,    0,    0,
449,19660909,    0,    0,
449,19660910,    0,    0,
449,19660911,    0,    0,
449,19660912,    0,    0,
449,19660913,    1,    0,
449,19660914,   17,    0,
449,19660915,  173,    0,
449,19660916,   37,    0,
449,19660917,    0,    0,
449,19660918,    0,    0,
449,19660919,    0,    0,
449,19660920,    1,    0,
449,19660921,    0,    0,
449,19660922,    0,    0,
449,19660923,    1,    0,
449,19660924,    0,    0,
449,19660925,    0,    0,
449,19660926,    0,    0,
449,19660927,    0,    0,
449,19660928,    0,    0,
449,19660929,    0,    0,
449,19660930,    0,    0,
449,19661001,    0,    0,
449,19661002,   14,    0,
449,19661003,  168,    0,
449,19661004,   77,    0,
449,19661005,   91,    0,
449,19661006,    0,    0,
449,19661007,    0,    0,
449,19661008,    0,    0,
449,19661009,   21,    0,
449,19661010,    5,    0,
449,19661011,    1,    0,
449,19661012,    4,    0,
449,19661013,    0,    0,
449,19661014,    1,    0,
449,19661015,    2,    0,
449,19661016,    1,    0,
449,19661017,   19,    0,
449,19661018,   33,    0,
449,19661019,    8,    0,
449,19661020,    0,    0,
449,19661021,    2,    0,
449,19661022,    4,    0,
449,19661023,  143,    0,
449,19661024,   11,    0,
449,19661025,    0,    0,
449,19661026,    1,    0,
449,19661027,    4,    0,
449,19661028,    0,    0,
